"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.0208660060682767,3.23471134120687,0.105,0,1,"PRKD2"
0.0209352476102582,3.6345029275122,0.147,0,1,"POGLUT3"
0.0209819511550426,3.51713541589538,0.116,0,1,"TSPAN8"
0.0211637533949061,2.97085729053614,0.116,0,1,"HECTD3"
0.0211740340694056,1.20899630936076,0.474,0.25,1,"PIGR"
0.021185134755832,1.34940355770736,0.432,0.2,1,"ARID1B"
0.021260004296576,-0.832484593424991,0.305,0.7,1,"HNRNPR"
0.0213578546435452,-1.11492290283425,0.432,0.75,1,"SLC25A4"
0.0213633450555744,-1.05098697579541,0.442,0.7,1,"ATP5PB"
0.0214156942608669,3.12456725036655,0.116,0,1,"TBC1D16"
0.0215747547188517,1.77508867137073,0.116,0.05,1,"FZD3"
0.0216035557735883,3.17049837966951,0.116,0,1,"KCTD6"
0.0216044822082501,1.6380040087918,0.337,0.15,1,"C1orf56"
0.0217848933774549,1.84884808737292,0.368,0.1,1,"KRT7"
0.0218877012980887,-2.62463186620296,0.116,0.45,1,"BAG3"
0.0219370728684828,-1.06119410459657,0.4,0.75,1,"NDUFB6"
0.0219891542920254,2.57328541841185,0.274,0.05,1,"RNF145"
0.0220587717641976,3.17548186806909,0.116,0,1,"ACAD10"
0.0221552789938316,1.03639199181397,0.368,0.2,1,"GDI2"
0.0222201071181754,3.24753356451224,0.126,0,1,"RNF152"
0.022346151673636,3.40250371612924,0.126,0,1,"PLEKHM2"
0.0223880179457289,-2.69096153423176,0.074,0.4,1,"NCOA6"
0.0224960648426566,1.36622800155713,0.284,0.15,1,"RYBP"
0.0225078442810792,-5.27841507221315,0,0.1,1,"MAPK7"
0.0225706005537828,-0.78296755447516,0.389,0.75,1,"PRSS23"
0.0226915112825765,3.1573765553063,0.126,0,1,"RBM27"
0.0228530235567808,-0.494726306615688,0.579,0.9,1,"GHITM"
0.0229854487217426,3.08540524373561,0.105,0,1,"KDM4A"
0.0230617583241081,-2.71928374636638,0.095,0.4,1,"SGK1"
0.0232929672284556,1.51293602479726,0.305,0.15,1,"COPS2"
0.0233172928802107,3.39012144434098,0.116,0,1,"ZNF700"
0.0235833488466399,0.21387867814042,0.295,0.1,1,"CPNE1"
0.0236451678548549,1.4087495528141,0.558,0.3,1,"PERP"
0.0236797729400654,3.47795247354206,0.147,0,1,"CHST12"
0.0237655200783424,-3.07203433631528,0.032,0.2,1,"HCCS"
0.0239410956962084,2.89284800924436,0.105,0,1,"ZNF512"
0.0240577644481195,-1.49730778991052,0.2,0.6,1,"PDK2"
0.0240725775685869,3.50205784802559,0.137,0,1,"SCAI"
0.0242039102760935,3.80673261829975,0.158,0,1,"TIMM23"
0.0242546094238069,3.45328757431959,0.137,0,1,"SATB1"
0.0242964493279703,1.71835489041501,0.253,0.05,1,"MAGED1"
0.0243387398228839,1.8052669779318,0.2,0.05,1,"TDRD3"
0.0243949037523387,3.49048562793864,0.126,0,1,"DPY19L3"
0.0245086331719094,0.0124028272675245,0.968,0.9,1,"NDUFA4"
0.024713355908115,3.22858526472347,0.126,0,1,"LRP1"
0.0247967482851939,3.44395980399653,0.137,0,1,"ITM2A"
0.0248406017165265,1.73929282049023,0.263,0.1,1,"TP53BP1"
0.0249121564788893,3.40831294154177,0.126,0,1,"VPS35L"
0.0250630691743815,-2.17457889555507,0.116,0.4,1,"CDC37L1"
0.0250638150760709,-0.427921643471274,0.884,1,1,"ACTG1"
0.025132547058959,-5.49077198498824,0,0.15,1,"POLD1"
0.0252408022569101,2.66722023657429,0.253,0.05,1,"FBXL3"
0.0253109874117365,3.27949715534612,0.137,0,1,"ZNF483"
0.0253119489760643,3.61251393623728,0.147,0,1,"CLIC3"
0.0253245241689713,2.95665934190147,0.105,0,1,"NAA25"
0.0254100142067484,0.663847730143726,0.853,0.65,1,"HNRNPH1"
0.0254472439266972,-2.28718651542209,0.042,0.25,1,"DOHH"
0.0254596844597967,-4.5086678238696,0.021,0.25,1,"KCTD10"
0.0254797186336303,3.14911010899889,0.137,0,1,"ABCC3"
0.0255435133717717,2.07823351418487,0.211,0.05,1,"CDC73"
0.0257757165857222,2.28214250050745,0.263,0.05,1,"ITGB8"
0.0263146090819856,3.90263400453329,0.179,0,1,"ETV4"
0.0264196756428368,-1.09892026653821,0.137,0.4,1,"ST3GAL4"
0.026538710165088,3.39087893141253,0.147,0,1,"GNL3L"
0.0266112510255354,2.20784672185805,0.211,0.05,1,"JPT1"
0.0266455296967724,2.96391903029431,0.105,0,1,"TGS1"
0.0267229226025695,3.65660268061687,0.126,0,1,"DDX19A"
0.0267970727132506,3.38779683134706,0.126,0,1,"TRAF5"
0.0269310480516015,-2.00376600895033,0.116,0.4,1,"DIO2"
0.026969351316779,-0.464128198313744,0.8,0.9,1,"UQCRH"
0.0269768373276338,-0.687293639475564,0.589,0.85,1,"COX20"
0.027047433431646,-0.81201761802807,0.526,0.7,1,"ATP5PO"
0.0270786887007602,1.87049318399413,0.221,0.05,1,"LONP1"
0.0271102932621731,-1.3927270748384,0.221,0.6,1,"MFN2"
0.0273307141479287,2.8172217416366,0.242,0.05,1,"TPBG"
0.0273875014402747,-1.62519277620641,0.232,0.6,1,"GADD45B"
0.027397375938607,-0.624062478267433,0.653,0.9,1,"MRPL41"
0.0274945152336507,3.07038757017565,0.116,0,1,"AASS"
0.0276033763543885,2.51440383596159,0.284,0.1,1,"PPP3CA"
0.0277088529163472,0.671700411323577,0.884,0.75,1,"CD9"
0.0277116720911636,1.08742864342498,0.632,0.4,1,"PCYOX1"
0.0278301321731057,1.41501692434934,0.274,0.1,1,"DDX21"
0.028012506504863,3.43891306655333,0.137,0,1,"ZNF532"
0.0282951853316808,3.73279481692101,0.179,0,1,"MTLN"
0.0283643096692016,3.36335430813574,0.116,0,1,"DGCR8"
0.0286397780320019,-0.16511194564487,0.937,0.95,1,"KNG1"
0.0292057318092859,-0.655206589562124,0.6,0.7,1,"ATP5MG"
0.0292119455120652,1.51172469722631,0.379,0.2,1,"MEF2A"
0.0292859662766261,2.84898714134398,0.105,0,1,"DNMT3A"
0.0292967221644573,1.02073144857268,0.474,0.3,1,"LPP"
0.0294965094466713,3.48899524376676,0.116,0,1,"PPWD1"
