"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.00967242799050453,4.0324625504455,0.104,0,1,"DENND4B"
0.00971957884252058,-0.443976501125277,0.806,0.976,1,"RPL9"
0.00974949876929776,-3.38771748087677,0.06,0.268,1,"MYC"
0.00984168992868843,5.13935588538473,0.119,0,1,"TRAPPC5"
0.0098631472187804,0.255719211464358,0.896,0.683,1,"SPARC"
0.00987126786648276,5.46881113360035,0.119,0,1,"CCN2"
0.00991951822186574,0.657370530819494,0.373,0.146,1,"BRD4"
0.0100164791715323,1.81681806640691,0.358,0.146,1,"WWTR1"
0.0100424126827395,0.955470024879293,0.343,0.122,1,"PHF20L1"
0.0100809528364932,4.04531342101463,0.104,0,1,"WDR73"
0.0101840215600858,-2.40245014858492,0.045,0.22,1,"CHST7"
0.0101992286009604,3.06741609774978,0.164,0.024,1,"TNIP1"
0.0102594989571121,4.76968970562573,0.104,0,1,"STRN"
0.0102913699143489,3.36619413312674,0.209,0.024,1,"PTGER4"
0.0102998786338472,0.921532715672093,0.761,0.463,1,"MEF2C"
0.0103474631308106,4.68910815601907,0.104,0,1,"DMAC2"
0.0105390420527046,-2.76840417567708,0.104,0.341,1,"UGDH"
0.0106987613520544,1.76179651149179,0.284,0.073,1,"MTSS1"
0.0107081004914188,-1.6827434846061,0.209,0.463,1,"FHL2"
0.0108171476850643,1.04660951400073,0.627,0.366,1,"PRKAR1A"
0.0109666819847102,0.797460727377829,0.791,0.488,1,"HNRNPH1"
0.0109799340582805,4.39751049458433,0.104,0,1,"CEP162"
0.01111053003806,4.27281050425367,0.104,0,1,"NPNT"
0.0111299349476552,2.34539037182623,0.194,0.024,1,"CUL5"
0.0111645532274221,0.681803009759738,0.716,0.439,1,"SYNE2"
0.0113249812060072,1.37391140236635,0.254,0.073,1,"LTN1"
0.0113762477605404,-3.76904956321986,0.03,0.244,1,"SPSB1"
0.0115249824633414,4.81717594008401,0.104,0,1,"PRPF4"
